mes_hecho,fecha_hecho,delito,categoria_delito,latitud,longitud,delito_encoded,categoria_delito_encoded,time_seconds,time_zones,cluster_label
3,2101,LESIONES INTENCIONALES POR GOLPES,DELITO DE BAJO IMPACTO,19.4086544482257,-99.0913295697689,92,0,32400.0,1,-1
3,2098,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.4405434867033,-99.2066949599533,189,0,27000.0,1,-1
11,1974,FRAUDE,DELITO DE BAJO IMPACTO,19.4111015822399,-99.1633558297974,62,0,21600.0,1,-1
3,2097,ROBO A TRANSEUNTE A BORDO DE TAXI PUBLICO Y PRIVADO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3339146000174,-99.0106040202039,159,0,34200.0,1,-1
3,2100,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.4060129088749,-99.1694006301838,189,0,32400.0,1,-1
3,2101,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.4012706755243,-99.1862466897505,187,0,23400.0,1,-1
2,2064,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,19.4277038095168,-99.1800360427905,3,0,22500.0,1,-1
3,2100,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.4791790065409,-99.19888580012,225,0,27600.0,1,-1
3,2090,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.4485934222355,-99.1322924501315,225,0,25200.0,1,-1
2,2054,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.4624890712271,-99.113746580033,169,10,27000.0,1,-1
3,2099,AMENAZAS,DELITO DE BAJO IMPACTO,19.2836905100954,-99.2048948902507,7,0,34200.0,1,-1
3,2095,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4901656484544,-99.136849250051,174,0,30600.0,1,-1
3,2101,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3048580173566,-99.2033377300359,197,12,32400.0,1,-1
2,2068,FRAUDE,DELITO DE BAJO IMPACTO,19.4417663122338,-99.0770062202527,62,0,25200.0,1,-1
3,2099,ROBO A NEGOCIO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3622832813065,-99.1702226400156,125,0,34200.0,1,-1
3,2101,ROBO A PASAJERO A BORDO DE TRANSPORTE PÃBLICO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3675468990501,-99.1393949395754,141,0,32400.0,1,-1
3,1736,AMENAZAS,DELITO DE BAJO IMPACTO,19.3215071099182,-99.2612443403832,7,0,31500.0,1,-1
3,2100,FRAUDE,DELITO DE BAJO IMPACTO,19.3747672516321,-99.2291667300264,62,0,23880.0,1,-1
3,2100,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,19.2584185388652,-99.1330150404535,4,0,34200.0,1,-1
3,1731,FRAUDE,DELITO DE BAJO IMPACTO,19.3667166686026,-99.2029069701147,62,0,31620.0,1,-1
3,2100,AMENAZAS,DELITO DE BAJO IMPACTO,19.2543106414951,-99.0120696702742,7,0,30600.0,1,-1
3,2101,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3883355224782,-99.1062869387246,233,0,34800.0,1,-1
3,2088,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.3494513396675,-99.130847010315,174,0,25200.0,1,-1
3,2101,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3110307108777,-99.1023163497737,168,10,20700.0,1,-1
3,2098,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.3654699162161,-99.1844431803799,189,0,34800.0,1,-1
3,2097,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.395669758054,-99.140406939601,174,0,28800.0,1,-1
2,2058,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.3486396771978,-99.1980193100218,187,0,28200.0,1,-1
3,2093,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.2082610884459,-99.1337301099649,197,12,23400.0,1,-1
3,2101,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.3960033387652,-99.1789296303733,174,0,21000.0,1,-1
3,2100,FRAUDE,DELITO DE BAJO IMPACTO,19.4432262019673,-99.1480413096418,62,0,19500.0,1,-1
3,2101,ROBO DE VEHICULO DE PEDALES,DELITO DE BAJO IMPACTO,19.3586271681307,-99.1677206799658,191,0,18600.0,1,-1
3,2101,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.1893309494054,-99.146970813386,233,0,32400.0,1,-1
3,2097,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4090164798812,-99.1778340799885,174,0,28200.0,1,-1
3,2097,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4467007121599,-99.1960132902891,174,0,21600.0,1,-1
3,2085,FRAUDE,DELITO DE BAJO IMPACTO,19.4225881188491,-99.1071825502894,62,0,19920.0,1,-1
3,2100,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4134175505305,-99.1631032498173,174,0,28800.0,1,-1
3,2101,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3770019950505,-99.1345401784706,233,0,26700.0,1,-1
1,1940,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.2829380829269,-99.2167865901429,187,0,32400.0,1,-1
3,2101,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,19.4452612005285,-99.1577195205497,3,0,32400.0,1,-1
3,2101,DESPOJO,DELITO DE BAJO IMPACTO,19.4391654373335,-99.0862123701102,40,0,28800.0,1,-1
3,2100,AMENAZAS,DELITO DE BAJO IMPACTO,19.3532536795121,-99.0135365698711,7,0,28800.0,1,-1
3,2100,ROBO A PASAJERO A BORDO DE TRANSPORTE PÃBLICO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3067362978793,-99.0414208200423,141,0,27000.0,1,-1
3,2100,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3695222384799,-99.0364893754278,233,0,27000.0,1,-1
3,2101,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.4511438100064,-99.1918350798697,187,0,22200.0,1,-1
3,2101,FRAUDE,DELITO DE BAJO IMPACTO,19.4332050116847,-99.174579079615,62,0,26100.0,1,-1
3,2102,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,19.3020177715388,-99.1651430697014,122,5,20400.0,1,-1
3,2095,FRAUDE,DELITO DE BAJO IMPACTO,19.2738847235813,-99.2249844999566,62,0,26400.0,1,-1
3,2099,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.3743680299298,-99.2771333501176,225,0,27900.0,1,-1
1,1932,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.2941992292807,-99.1772545904452,174,0,27000.0,1,-1
3,2099,ROBO DE DINERO,DELITO DE BAJO IMPACTO,19.4280348313161,-99.1675087796674,179,0,21600.0,1,-1
3,2102,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3677119992022,-99.198488023335,233,0,19740.0,1,-1
3,2101,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.3918970009449,-99.1369361601714,174,0,21000.0,1,-1
3,2102,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,19.4292109057522,-99.1043312297071,122,5,24600.0,1,-1
3,2102,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.2573594813255,-99.1769214602549,87,0,29400.0,1,-1
3,2102,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.3800124363663,-99.0871035303712,87,0,21600.0,1,-1
3,2102,FEMINICIDIO POR ARMA BLANCA,HOMICIDIO DOLOSO,19.413124600093,-99.1641656796306,59,1,24000.0,1,-1
3,2102,"ROBO A LOCALES SEMIFIJOS (PUESTOS DE ALIMENTOS,BEBIDAS, ENSERES, PERIODICOS,LOTERIA, OTROS)",DELITO DE BAJO IMPACTO,19.3938541098464,-99.1896008004574,121,0,26700.0,1,-1
9,2048,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.3039087428972,-99.1241605303681,187,0,27000.0,1,-1
3,2102,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,19.4903817062408,-99.1189817202902,127,0,33900.0,1,-1
3,2102,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,19.3470448702701,-99.1813462995788,127,0,33480.0,1,-1
2,2082,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.2309401365833,-99.1197603604682,87,0,26100.0,1,-1
2,2081,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3027744058371,-99.1381160599936,118,0,34200.0,1,-1
3,2102,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4439743626938,-99.1682050440325,233,0,30600.0,1,-1
3,2084,FRAUDE,DELITO DE BAJO IMPACTO,19.4092738300896,-99.1456527997112,62,0,31680.0,1,-1
3,2102,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,19.5031026581795,-99.2049792403151,127,0,33900.0,1,-1
3,2101,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,19.4142017498502,-99.0740378201979,135,8,29100.0,1,-1
3,2101,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4933045238882,-99.1016223302944,174,0,21600.0,1,-1
3,2101,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.4108410069278,-99.1719692899724,189,0,32400.0,1,-1
3,2093,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.3972044454339,-99.2084654395805,133,0,28200.0,1,-1
3,2102,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4621438720895,-99.1843208703816,174,0,28800.0,1,-1
3,2094,RESPONSABILIDAD PROFESIONAL Y TECNICA,DELITO DE BAJO IMPACTO,19.3702005434067,-99.1514600504366,114,0,32400.0,1,-1
3,2102,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.383231294891,-99.1458304145075,233,0,30000.0,1,-1
3,2102,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.419943441597,-99.1273983603861,87,0,26400.0,1,-1
3,2098,RESPONSABILIDAD PROFESIONAL Y TECNICA,DELITO DE BAJO IMPACTO,19.4087833023715,-99.1753681896847,114,0,32400.0,1,-1
2,2062,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.4778976161304,-99.1323292203609,133,0,31500.0,1,-1
3,2093,RESPONSABILIDAD PROFESIONAL Y TECNICA,DELITO DE BAJO IMPACTO,19.4347874003421,-99.199053170343,114,0,32400.0,1,-1
3,2102,AMENAZAS,DELITO DE BAJO IMPACTO,19.3840462133304,-99.0525224803583,7,0,32400.0,1,-1
3,2102,VIOLACION,VIOLACIÃN,19.3086831042812,-99.0416953398564,227,14,21600.0,1,-1
3,2101,ROBO A NEGOCIO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.288959261778,-99.0082358595998,125,0,25200.0,1,-1
3,1736,LESIONES CULPOSAS POR CAIDA DE VEHÃCULO EN MOVIMIENTO,DELITO DE BAJO IMPACTO,19.2544088904552,-99.0124298895987,84,0,19800.0,1,-1
3,2101,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.3947800907645,-99.1167680901837,189,0,26220.0,1,-1
3,2100,FRAUDE,DELITO DE BAJO IMPACTO,19.4383358183722,-99.1947452702688,62,0,31980.0,1,-1
3,2101,ROBO A NEGOCIO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.366971740705,-99.0399053696828,125,0,34800.0,1,-1
3,2099,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.4180184573574,-99.1680810296378,189,0,30600.0,1,-1
3,2102,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.2894707862967,-99.2177987699417,23,0,18900.0,1,-1
3,2101,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3851578489968,-99.2160327361385,233,0,34200.0,1,-1
3,2101,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.3614590853513,-99.2805008597742,23,0,25800.0,1,-1
3,2102,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3170343307545,-99.1681950799524,233,0,34200.0,1,-1
3,2102,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3533177395227,-99.066304599917,197,12,32400.0,1,-1
3,2084,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3520811421217,-99.0075492872022,233,0,28800.0,1,-1
3,2095,COBRANZA ILEGITIMA,DELITO DE BAJO IMPACTO,19.4524189074406,-99.12043414,14,0,28800.0,1,-1
3,2102,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.3572140896752,-99.3000689102438,187,0,27900.0,1,-1
3,2101,DISCRIMINACION,DELITO DE BAJO IMPACTO,19.3442196490663,-99.0626093342446,41,0,21600.0,1,-1
2,2072,FRAUDE,DELITO DE BAJO IMPACTO,19.2895592519498,-99.0555864996117,62,0,23400.0,1,-1
3,2102,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4162800806212,-99.1703410599958,174,0,33000.0,1,-1
3,2086,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.4182909614457,-99.0792206501644,187,0,28200.0,1,-1
3,2100,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4163068875181,-99.1173894301187,174,0,21600.0,1,-1
3,2098,ROBO A NEGOCIO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3358589868056,-99.0390235901936,125,0,21600.0,1,-1
3,1736,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.2045093458789,-99.0476356703528,197,12,28800.0,1,-1
3,2092,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3597561841099,-99.2838974710297,233,0,30600.0,1,-1
3,2102,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3567927486478,-99.0652750395533,197,12,24600.0,1,-1
3,2101,ROBO A TRANSEUNTE CONDUCTOR DE TAXI PUBLICO Y PRIVADO CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.3109480156205,-99.1103262302726,161,0,25500.0,1,-1
3,2101,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4812822762822,-99.0824980496704,174,0,34200.0,1,-1
3,2101,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3428254985638,-98.9867168576488,233,0,31200.0,1,-1
3,2101,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.4100352234183,-99.1685498803721,189,0,32400.0,1,-1
5,1250,FRAUDE,DELITO DE BAJO IMPACTO,19.487029062628,-99.1800066697959,62,0,28080.0,1,-1
3,2102,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.4141019812172,-99.0665318796031,225,0,20640.0,1,-1
3,1737,QUEBRANTAMIENTO DE SELLOS,DELITO DE BAJO IMPACTO,19.4988304493463,-99.0731646297791,112,0,27000.0,1,-1
4,1405,FRAUDE,DELITO DE BAJO IMPACTO,19.4870300657538,-99.1800066699516,62,0,20400.0,1,-1
3,2101,ROBO DE PLACA DE AUTOMOVIL,DELITO DE BAJO IMPACTO,19.3694716629513,-99.0718936595769,190,0,32400.0,1,-1
3,2102,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.420715542513,-99.09692523971,187,0,19200.0,1,-1
3,2098,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.4342655229688,-99.1825241897651,225,0,23940.0,1,-1
3,2098,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4063439610679,-99.1316110995396,174,0,21600.0,1,-1
3,2102,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA",DELITO DE BAJO IMPACTO,19.3873821395628,-99.190317079992,205,0,29100.0,1,-1
3,2102,FRAUDE,DELITO DE BAJO IMPACTO,19.4125234771711,-99.1197519202793,62,0,29460.0,1,-1
3,2102,FRAUDE,DELITO DE BAJO IMPACTO,19.3587134589185,-99.0262730397885,62,0,25200.0,1,-1
3,2088,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,19.3616355978912,-99.0953915601916,122,5,26520.0,1,-1
3,2103,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.4138804801689,-99.1369758495404,87,0,20700.0,1,-1
3,2103,VIOLACION,VIOLACIÃN,19.4250975675261,-99.1579792400677,227,14,19200.0,1,-1
3,2103,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.2759775618472,-99.208229010077,87,0,21600.0,1,-1
3,2100,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.3896947065078,-99.082754999687,225,0,25200.0,1,-1
3,2103,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.3004361171636,-99.2096189302492,87,0,24900.0,1,-1
3,2103,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3584874763895,-98.9992994097973,168,10,29220.0,1,-1
3,2103,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.4300781267567,-99.0528266403574,23,0,21360.0,1,-1
3,1730,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,19.300431944025,-99.0413014600596,122,5,18900.0,1,-1
3,2103,LESIONES CULPOSAS CON EXCLUYENTES DE RESPONSABILIDAD,DELITO DE BAJO IMPACTO,19.4518481709301,-99.126876000325,82,0,32400.0,1,-1
3,2103,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.461266058295,-99.1141306803837,168,10,30300.0,1,-1
3,2101,ROBO DE VEHICULO DE PEDALES,DELITO DE BAJO IMPACTO,19.2826276914462,-99.1094703397458,191,0,22200.0,1,-1
3,2101,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3554075004329,-99.0899543197002,168,10,31200.0,1,-1
3,2100,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3145076708826,-99.0716294596275,186,12,25500.0,1,-1
3,2103,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.5598967809489,-99.1241770255782,233,0,19800.0,1,-1
6,1528,USO DE DOCUMENTO FALSO,DELITO DE BAJO IMPACTO,19.4871785604392,-99.1249206701943,221,0,32400.0,1,-1
3,2103,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3902513316055,-99.12028259014,118,0,25200.0,1,-1
3,2100,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3474111987403,-99.0494296302408,118,0,28800.0,1,-1
3,2102,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.3957433910631,-99.1508582996269,174,0,19800.0,1,-1
3,2102,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4708318530088,-99.120217410099,174,0,34200.0,1,-1
3,2103,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.3512405383857,-99.1694842298614,174,0,30840.0,1,-1
3,2102,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.454110445759,-99.1281540696463,187,0,28800.0,1,-1
3,2103,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4368510991272,-99.1956652704559,174,0,19800.0,1,-1
3,2103,FRAUDE,DELITO DE BAJO IMPACTO,19.3730301141024,-99.1366358795312,62,0,19800.0,1,-1
5,1899,DESPOJO,DELITO DE BAJO IMPACTO,19.3742908455451,-99.1543056099182,40,0,32400.0,1,-1
3,2103,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3825936890086,-99.2124573900041,233,0,34200.0,1,-1
3,2093,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA",DELITO DE BAJO IMPACTO,19.3697592412465,-99.15639961018,205,0,23400.0,1,-1
3,2102,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3452856116256,-99.0780011384305,233,0,34200.0,1,-1
3,2103,ROBO A TRANSEUNTE A BORDO DE TAXI PUBLICO Y PRIVADO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3559981412364,-99.1993130697099,159,0,20100.0,1,-1
3,2099,COBRANZA ILEGITIMA,DELITO DE BAJO IMPACTO,19.2583509255554,-99.1044057896534,14,0,25200.0,1,-1
3,2103,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.405528871549,-99.1575157603873,174,0,19560.0,1,-1
3,2094,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4552814056121,-99.139073339831,174,0,25800.0,1,-1
3,2102,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4849148479738,-99.1839151801136,174,0,25200.0,1,-1
3,2103,ROBO DE MOTOCICLETA CON VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.2654641601593,-98.9968549796258,185,12,32400.0,1,-1
3,2100,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.4431775080759,-99.1480982998028,187,0,19500.0,1,-1
3,2103,AMENAZAS,DELITO DE BAJO IMPACTO,19.3264081500629,-99.1706443497675,7,0,32400.0,1,-1
3,2103,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.4708078296201,-99.1144278602465,23,0,34200.0,1,-1
3,2103,TENTATIVA DE FRAUDE,DELITO DE BAJO IMPACTO,19.4283838981667,-99.2000815297728,212,0,21000.0,1,-1
3,2103,COBRANZA ILEGITIMA,DELITO DE BAJO IMPACTO,19.3684963180425,-99.049246160045,14,0,32400.0,1,-1
3,2095,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.3456835955241,-99.1872991795343,174,0,25500.0,1,-1
3,2102,FRAUDE,DELITO DE BAJO IMPACTO,19.3238132230824,-99.2416958696582,62,0,18840.0,1,-1
3,2092,FRAUDE,DELITO DE BAJO IMPACTO,19.4649623019217,-99.1748793602333,62,0,25800.0,1,-1
3,2101,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4174492920987,-99.1705626103719,174,0,34200.0,1,-1
3,2101,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4413158688627,-99.146637680266,174,0,21600.0,1,-1
3,2098,FRAUDE,DELITO DE BAJO IMPACTO,19.229857034208,-99.1226969802585,62,0,23280.0,1,-1
3,2101,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.3411989432396,-99.1439223702691,189,0,30600.0,1,-1
3,2103,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.3897346477103,-99.0603169000396,133,0,29700.0,1,-1
3,2101,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.3034274776182,-99.1405493400966,225,0,33300.0,1,-1
3,2103,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.5046476373857,-99.1832618003119,225,0,24240.0,1,-1
3,2103,ROBO DE ANIMALES,DELITO DE BAJO IMPACTO,19.252491507709,-99.0485487903931,176,0,32400.0,1,-1
3,2103,ROBO A PASAJERO EN RTP SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.4596965204115,-99.1632348095548,147,0,27600.0,1,-1
1,1937,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.3397148572451,-99.1414558095359,174,0,25200.0,1,-1
3,2102,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,19.3707179400341,-99.164763669808,135,8,30600.0,1,-1
3,2103,ABUSO DE AUTORIDAD Y USO ILEGAL DE LA FUERZA PUBLICA,DELITO DE BAJO IMPACTO,19.4508778036999,-99.1262476270263,1,0,28800.0,1,-1
3,2103,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.4408650640474,-99.1240134097931,174,0,34440.0,1,-1
3,2102,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,19.405176372099,-99.1810369800834,174,0,32400.0,1,-1
3,2102,COBRANZA ILEGITIMA,DELITO DE BAJO IMPACTO,19.3469870509233,-99.0053524803629,14,0,32400.0,1,-1
3,2102,FRAUDE,DELITO DE BAJO IMPACTO,19.4484127755629,-99.1589325498507,62,0,18420.0,1,-1
3,2103,ROBO A PASAJERO EN AUTOBUS FORANEO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3096169737933,-99.3325665600202,142,0,26100.0,1,-1
3,2104,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,19.4372595907599,-99.1466921603611,4,0,23340.0,1,-1
3,2104,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3916385574592,-99.2388625096485,168,10,30480.0,1,-1
3,2104,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,19.4721727469674,-99.1219776100858,127,0,31200.0,1,-1
3,2104,DAÃO EN PROPIEDAD AJENA CULPOSA,DELITO DE BAJO IMPACTO,19.2277930543415,-98.967181300192,22,0,33300.0,1,-1
